item_name,ingredient_name,dosage_and_unit,pharmaceutical_form,packaging,packaging_qty,company,wholesale_price,sale_price,submitted_at
BENZİL BENZOAT-RNP,BENZYL BENZOATE,200 mq/q,Emulsiya,Flakon 50 q,10,"BM RNP FARMASYUTİKALS MMC, Moldova",5.11,6.13,2016-11-29
BENZİL BENZOAT-RNP,BENZYL BENZOATE,200 mq/q,Emulsiya,Flakon 50 q,50,"BM RNP FARMASYUTİKALS MMC, Moldova",25.48,30.58,2016-11-29
BENZİL BENZOAT-RNP,BENZYL BENZOATE,200 mq/q,Emulsiya,Flakon 50 q,100,"BM RNP FARMASYUTİKALS MMC, Moldova",50.47,60.56,2016-11-29
BENZİL BENZOAT-RNP,BENZYL BENZOATE,200 mq/q,Emulsiya,Flakon 100 q,10,"BM RNP FARMASYUTİKALS MMC, Moldova",9.56,11.47,2016-11-29
BENZİL BENZOAT-RNP,BENZYL BENZOATE,200 mq/q,Emulsiya,Flakon 100 q,50,"BM RNP FARMASYUTİKALS MMC, Moldova",47.4,56.88,2016-11-29
BENZİL BENZOAT-RNP,BENZYL BENZOATE,200 mq/q,Emulsiya,Flakon 100 q,100,"BM RNP FARMASYUTİKALS MMC, Moldova",94.03,111,2016-11-29
BENZİLBENZOAT,BENZYL BENZOATE,200 mq/q,Məlhəm,Tub 25 q,1,"BİOSİNTEZ ASC, Rusiya",0.5,0.6,2016-11-29
BENZİLBENZOAT,BENZYL BENZOATE,200 mq/q,Emulsiya,Flakon 50 q,1,"LUQANSK KİMYA-ƏCZAÇILIQ MÜƏSSİSƏSİ İSC, Ukrayna",0.5,0.6,2016-11-29
BENZİLBENZOAT,BENZYL BENZOATE,200 mq/q,Emulsiya,Flakon 100 q,1,"LUQANSK KİMYA-ƏCZAÇILIQ MÜƏSSİSƏSİ İSC, Ukrayna",0.8,0.96,2016-11-29
BENZİLBENZOAT QRİNDEKS,BENZYL BENZOATE,200 mq/q,Məlhəm,Tub 30 q,1,"TALLİN ƏCZAÇILIQ MÜƏSSİSƏSİ SC, Estoniya",0.84,1.01,2016-11-29
BENZİLPENİSİLLİN,BENZYLPENICILLIN SODIUM,1 MIU,İnyeksiya məhlulu üçün toz,Flakon,1,"BİOSİNTEZ ASC, Rusiya",0.15,0.18,2016-11-29
BENZİLPENİSİLLİN,BENZYLPENICILLIN SODIUM,1 MIU,İnyeksiya məhlulu üçün toz,Flakon,10,"BİOSİNTEZ ASC, Rusiya",1.48,1.78,2016-11-29
BENZİLPENİSİLLİN,BENZYLPENICILLIN SODIUM,1 MIU,İnyeksiya məhlulu üçün toz,Flakon,25,"BİOSİNTEZ ASC, Rusiya",3.68,4.42,2016-11-29
BENZİLPENİSİLLİN,BENZYLPENICILLIN SODIUM,1 MIU,İnyeksiya məhlulu üçün toz,Flakon,50,"BİOSİNTEZ ASC, Rusiya",7.36,8.83,2016-11-29
BENZİLPENİSİLLİN,BENZYLPENICILLIN SODIUM,1 MIU,İnyeksiya məhlulu üçün toz,Flakon,50,"REYANQ FARMASYUTİKAL KO LTD, Çin",8.31,9.97,2019-01-12
BENZİLPENİSİLLİN NATRİUM DUZU,BENZYLPENICILLIN SODIUM,1 MIU,İnyeksiya məhlulu üçün toz,Flakon,50,"SİNTEZ DƏRMAN VƏ TİBB VASİTƏLƏRİNİN KURQAN ASC, Rusiya",7.36,8.83,2016-11-29
BENZOBİTAL,BENZOBARBITAL,100 mq,Tablet,Blister,50,"İNTERXİM ƏMC, Ukrayna",2.22,2.66,2017-05-24
BENZONAL,BENZOBARBITAL,100 mq,Tablet,Blister,50,"TATXİMFARMPREPARATI ASC, Rusiya",2.02,2.42,2016-11-29
BEPANTEN,DEXPANTHENOL,50 mq/q,Krem,Tub 30 q,1,"GP GRENZAH PRODUKTİONS GMBH, Almaniya",5.73,6.88,2016-11-29
BEPANTEN,DEXPANTHENOL,50 mq/q,Məlhəm,Tub 30 q,1,"GP GRENZAH PRODUKTİONS GMBH, Almaniya",5.77,6.92,2016-11-29
BEPANTEN PLYUS,DEXPANTHENOL + CHLORHEXIDINE,(50 + 5) mq/q,Sprey,Flakon 30 ml,1,"LİXTENHELDT GMBH, Almaniya",11.31,13.57,2016-11-29
BEPANTEN PLYUS,DEXPANTHENOL + CHLORHEXIDINE,(50 + 5) mq/q,Krem,Tub 30 q,1,"GP GRENZAH PRODUKTİONS GMBH, Almaniya",6.03,7.24,2016-11-29
BEQAMMA,DEXPANTHENOL + NICOTINAMIDE + PYRIDOXINE + RIBOFLAVIN + THIAMINE,"(36 + 240 + 24 + 24 +
60) mq/ml",Şərbət,Flakon 60 ml,1,"AZERFARM LTD ŞİRKƏTİ, Azərbaycan",2.98,3.58,2016-11-29
BEQAMMA,DEXPANTHENOL + NICOTINAMIDE + PYRIDOXINE + RIBOFLAVIN + THIAMINE + CYANOCOBALAMIN,"(3 + 20 + 2 + 2 + 5 +
0,004) mq/ml",İnyeksiya üçün məhlul,Ampul 2 ml,5,"AZERFARM LTD ŞİRKƏTİ, Azərbaycan",4.13,4.96,2016-11-29
BERBERİS-HOMACCORD,CITRULLUS COLOCYNTHIS + BERBERIS VULGARIS + VERATRUM ALBUM + ...,"(0,3 + 0,4 + 0,3 + ...) q",Damcı,Flakon 30 ml,1,"BİOLOGİŞE HEİLMİTEL HEL GMBH, Almaniya",9.87,11.84,2016-11-29
BERBERİS-HOMAKKORD,CITRULLUS COLOCYNTHIS + BERBERIS VULGARIS + VERATRUM ALBUM + ...,"(3,3 + 4,4 + 3,3 + ...)
mq",İnyeksiya üçün məhlul,"Ampul 1,1 ml",5,"BİOLOGİŞE HEİLMİTEL HEL GMBH, Almaniya",8.14,9.77,2016-11-29
BERBERİS-HOMAKKORD,CITRULLUS COLOCYNTHIS + BERBERIS VULGARIS + VERATRUM ALBUM + ...,"(3,3 + 4,4 + 3,3 + ...)
mq",İnyeksiya üçün məhlul,"Ampul 1,1 ml",10,"BİOLOGİŞE HEİLMİTEL HEL GMBH, Almaniya",15.36,18.43,2016-11-29
BERBERİS-HOMAKKORD,CITRULLUS COLOCYNTHIS + BERBERIS VULGARIS + VERATRUM ALBUM + ...,"(3,3 + 4,4 + 3,3 + ...)
mq",İnyeksiya üçün məhlul,"Ampul 1,1 ml",100,"BİOLOGİŞE HEİLMİTEL HEL GMBH, Almaniya",133.23,155.25,2017-12-09
BERİATE 1000,COAGULATION FACTOR VIII,1000 IU,Məhlul hazırlamaq üçün toz,Flakon + Həlledici,1,"CSL BEHRİNQ GMBH, Almaniya",696.56,780.55,2016-11-29
BERİATE 250,COAGULATION FACTOR VIII,250 IU,Məhlul hazırlamaq üçün toz,Flakon + Həlledici,1,"CSL BEHRİNQ GMBH, Almaniya",240.23,274.02,2016-11-29
BERİATE 500,COAGULATION FACTOR VIII,500 IU,Məhlul hazırlamaq üçün toz,Flakon + Həlledici,1,"CSL BEHRİNQ GMBH, Almaniya",356.71,403.32,2016-11-29
BERKOD,AMPICILLIN SODIUM + SULBACTAM SODIUM,(500 + 250) mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici,1,"REYANQ FARMASYUTİKAL KO LTD, Çin",1.66,1.99,2016-11-29
BERKOD,AMPICILLIN SODIUM + SULBACTAM SODIUM,(1000 + 500) mq,İnyeksiya məhlulu üçün toz,Flakon + Ampulda həlledici,1,"REYANQ FARMASYUTİKAL KO LTD, Çin",1.76,2.11,2016-11-29
BERLEKS,RABEPRAZOLE SODIUM,10 mq,Tablet,Blister,14,"GAP SA, Yunanıstan",5.39,6.47,2018-05-18
BERLEKS,RABEPRAZOLE SODIUM,10 mq,Tablet,Blister,28,"GAP SA, Yunanıstan",10.1,12.12,2018-05-18
BERLİPRİL,ENALAPRIL,5 mq,Tablet,Blister,30,"BERLİN-XEMİ AG / KLOKE VERPAKUNGS-SERVİS GMBH / MENARİNİ VON
HEYDEN GMBH, Almaniya",2.78,3.34,2016-11-29
BERLİPRİL,ENALAPRIL,5 mq,Tablet,Blister,50,"BERLİN-XEMİ AG / KLOKE VERPAKUNGS-SERVİS GMBH / MENARİNİ VON
HEYDEN GMBH, Almaniya",4.18,5.02,2016-11-29
BERLİPRİL,ENALAPRIL,5 mq,Tablet,Blister,100,"BERLİN-XEMİ AG / KLOKE VERPAKUNGS-SERVİS GMBH / MENARİNİ VON
HEYDEN GMBH, Almaniya",8.34,10.01,2016-11-29
BERLİPRİL,ENALAPRIL,10 mq,Tablet,Blister,30,"BERLİN-XEMİ AG / KLOKE VERPAKUNGS-SERVİS GMBH / MENARİNİ VON
HEYDEN GMBH, Almaniya",3.58,4.3,2016-11-29
BERLİPRİL,ENALAPRIL,10 mq,Tablet,Blister,50,"BERLİN-XEMİ AG / KLOKE VERPAKUNGS-SERVİS GMBH / MENARİNİ VON
HEYDEN GMBH, Almaniya",5.48,6.58,2016-11-29
BERLİPRİL,ENALAPRIL,10 mq,Tablet,Blister,100,"BERLİN-XEMİ AG / KLOKE VERPAKUNGS-SERVİS GMBH / MENARİNİ VON
HEYDEN GMBH, Almaniya",10.5,12.6,2016-11-29
BERLİPRİL,ENALAPRIL,20 mq,Tablet,Blister,30,"BERLİN-XEMİ AG / KLOKE VERPAKUNGS-SERVİS GMBH / MENARİNİ VON
HEYDEN GMBH, Almaniya",4.69,5.63,2016-11-29
BERLİPRİL,ENALAPRIL,20 mq,Tablet,Blister,50,"BERLİN-XEMİ AG / KLOKE VERPAKUNGS-SERVİS GMBH / MENARİNİ VON
HEYDEN GMBH, Almaniya",7.79,9.35,2016-11-29
BERLİPRİL,ENALAPRIL,20 mq,Tablet,Blister,100,"BERLİN-XEMİ AG / KLOKE VERPAKUNGS-SERVİS GMBH / MENARİNİ VON
HEYDEN GMBH, Almaniya",15.48,18.58,2016-11-29
BERLİTİON,THIOCTIC (ALFA-LIPOIC) ACID,25 mq/ml,İnfuziya məhlulu üçün konsentrat,"Ampul 24 ml + Həlledici
+ Şpris",5,"BİOMO FARMA GMBH, Almaniya",30.66,36.79,2016-11-29
BERNİ ADALTS,FOSFOMYCIN TROMETAMOL,3000 mq,Qranul,Paket 3 q,1,"SPEŞİAL PRODAKTS LAYN SPA, İtaliya",6.06,7.27,2016-11-29
BERNİ ADALTS,FOSFOMYCIN TROMETAMOL,3000 mq,Qranul,Paket 3 q,2,"SPEŞİAL PRODAKTS LAYN SPA, İtaliya",10.5,12.6,2016-11-29
BERODUAL,IPRATROPIUM BROMIDE + FENOTEROL HYDROBROMIDE,(25 + 50) mq,İnhalyasiya üçün məhlul,Flakon 20 ml,1,"İSTİTUTO DE ANGELİ SRL, İtaliya",8.69,10.43,2016-11-29
BERODUAL N,IPRATROPIUM BROMIDE + FENOTEROL HYDROBROMIDE,(20 + 50) mkq/doza,İnhalyasiya üçün məhlul,"Flakon 10 ml
(200 doza)",1,"BERİNGER İNGELHEİM FARMA GMBH VƏ KO KG, Almaniya",13.67,16.4,2016-11-29
BEROMİN,DEXPANTHENOL + NICOTINAMIDE + PYRIDOXINE + RIBOFLAVIN + THIAMINE + CYANOCOBALAMIN,"(4,3 + 25 + 2,5 + 1 +
12,5 + 0,0075) mq/ml",İnyeksiya üçün məhlul,Ampul 2 ml,5,"OSEL İLAÇ VE SAN TİC AŞ, Türkiyə",1.89,2.27,2016-11-29
BEROTEK,FENOTEROL,1 mq/ml,İnhalyasiya üçün məhlul,Flakon 20 ml,1,"İSTİTUTO DE ANGELİ SRL, İtaliya",7.33,8.8,2016-11-29
BEROTEK N,FENOTEROL,100 mkq/doza,İnhalyasiya üçün aerozol,Flakon (200 doza),1,"BERİNGER İNGELHEİM FARMA GMBH VƏ KO KG, Almaniya",9.4,11.28,2016-11-29
BERTOSİL,BETAXOLOL HCL,5 mq/ml,Göz üçün damcı,Flakon 5 ml,1,"LABORATORİO EDOL-PRODUTOS FARMACEUTİCOS SA, Portuqaliya",3.84,4.61,2017-05-24
BESTOKSOL,TAURINE,40 mq/ml,Göz üçün damcı,Flakon 10 ml,1,"VÖRLD MEDİSİN İLAÇ SAN VE TİC AŞ, Türkiyə",3.33,4,2017-12-09
BETADERM,BETAMETHASONE + GENTAMICIN,"(0,5 + 1) mq/q",Məlhəm,Tub 15 q,1,"JELFA ƏCZAÇILIQ MÜƏSSİSƏSİ SC, Polşa",3.51,4.21,2016-11-29
BETADİN,POVIDONE IODINE,100 mq/ml,Məhlul,Flakon 30 ml,1,"EGİS FARMASYUTİKALS PLC, Macarıstan",3.94,4.73,2016-11-29
BETADİN,POVIDONE IODINE,100 mq/ml,Məhlul,Flakon 120 ml,1,"EGİS FARMASYUTİKALS PLC, Macarıstan",5.29,6.35,2016-11-29
BETADİN,POVIDONE IODINE,100 mq/ml,Məhlul,Flakon 1000 ml,1,"EGİS FARMASYUTİKALS PLC, Macarıstan",20.61,24.73,2016-11-29
BETADİN,POVIDONE IODINE,100 mq/q,Məlhəm,Tub 20 q,1,"EGİS FARMASYUTİKALS PLC, Macarıstan",4.03,4.84,2016-11-29
BETADİN,POVIDONE IODINE,200 mq,Şam,Blister,7,"EGİS FARMASYUTİKALS PLC, Macarıstan",4.13,4.96,2016-11-29
BETADİN,POVIDONE IODINE,200 mq,Şam,Blister,14,"EGİS FARMASYUTİKALS PLC, Macarıstan",6.68,8.02,2016-11-29
BETAFERON,INTERFERON BETA-1B,"0,25 mq (8 MIU)/ml",İnyeksiya məhlulu üçün toz,Flakon + Şprisdə həlledici,15,"BAYER FARMA AG / BERİNGER İNGELHEİM FARMA GMBH VƏ KO KG,
Almaniya",1206.51,1346.6,2016-11-29
BETAHİSTİN-RATİOFARM,BETAHISTINE DIHYDROCHLORIDE,16 mq,Tablet,Blister,30,"MERKLE GMBH / KATALENT ŞORNDORF GMBH, Almaniya",6.43,7.72,2016-11-29
BETAHİSTİN-RATİOFARM,BETAHISTINE DIHYDROCHLORIDE,24 mq,Tablet,Blister,20,"MERKLE GMBH / KATALENT ŞORNDORF GMBH, Almaniya",7.7,9.24,2016-11-29
BETALOK,METOPROLOL,1 mq/ml,İnyeksiya üçün məhlul,Ampul 5 ml,5,"SENEKSİ SAS, Fransa",3.48,4.18,2016-11-29
BETAMOKS,AMOXICILLIN + CLAVULANIC ACID,"(50 + 12,5) mq/ml",Suspenziya hazırlamaq üçün toz,Flakon 120 ml,1,"LABORATORİYA ATRAL SA, Portuqaliya",9.48,11.38,2016-11-29
BETANEKS BİD,BETAHISTINE DIHYDROCHLORIDE,24 mq,Tablet,Blister,30,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",9.13,10.96,2016-11-29
BETANEKS FORTE,BETAHISTINE DIHYDROCHLORIDE,16 mq,Tablet,Blister,30,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",5.56,6.67,2016-11-29
BETASERK,BETAHISTINE DIHYDROCHLORIDE,8 mq,Tablet,Blister,30,"EBBOTT HELSKEA SAS, Fransa",5.27,6.32,2016-11-29
BETASERK,BETAHISTINE DIHYDROCHLORIDE,16 mq,Tablet,Blister,30,"EBBOTT HELSKEA SAS, Fransa",7.3,8.76,2016-11-29
BETASERK,BETAHISTINE DIHYDROCHLORIDE,24 mq,Tablet,Blister,20,"EBBOTT HELSKEA SAS, Fransa",8.73,10.48,2016-11-29
BETASERK,BETAHISTINE DIHYDROCHLORIDE,24 mq,Tablet,Blister,60,"EBBOTT HELSKEA SAS, Fransa",16.7,20.04,2016-11-29
BETİKSİM 100,CEFIXIME,20 mq/ml,Suspenziya hazırlamaq üçün toz,Flakon 30 ml,1,"MİDFARMA, İordaniya",1.78,2.14,2016-11-29
BETİOL,BELLADONNA EXTRACT + ICHTHAMMOL,(15 + 200) mq,Şam,Blister,10,"LEKXİM-XARKOV SC, Ukrayna",1.56,1.87,2016-11-29
BETMİQA,MIRABEGRON,25 mq,Tablet,Blister,30,"ASTELLAS FARMA YUROP BV, Niderland",85.7,101.59,2016-11-29
BETMİQA,MIRABEGRON,50 mq,Tablet,Blister,30,"ASTELLAS FARMA YUROP BV, Niderland",74.74,89.2,2016-11-29
BETOPTİK S,BETAXOLOL,"2,5 mq/ml",Göz üçün damcı,Flakon 5 ml,1,"ALKON-KUVRE NV, Belçika",4.32,5.18,2016-11-29
BEYBİMİKS,CARUM CARVI + FOENICULUM VULGARE + MENTHA LONGIFOLIA + ...,"(0,01 + 0,01 + 0,0025
+...) mq/ml",Şərbət,Flakon 120 ml,1,"AZERFARM LTD ŞİRKƏTİ, Azərbaycan",3.91,4.69,2016-11-29
BEZORNİL,MUSK + CALAMINE + BORNEOL + …,"(9 + 108 + 38 + ...)
mq/q",Məlhəm,Tub 10 q,1,"MAİNLUN FARMASYUTİKAL QRUP KO LTD, Çin",8.74,10.49,2016-11-29
BİALFER,IRON (FERROUS SULFATE) + FOLIC ACID,(90 + 1) mq,Tablet,Blister,60,"BİAL SA, Portuqaliya",20.87,25.04,2017-05-24
BİBƏR CÖVHƏRİ,CAPSICUM CRUSHED,100 q,Məhlul,Flakon 25 ml,1,"YAROSLAVL ƏCZAÇILIQ FABRİKİ QSC, Rusiya",0.62,0.74,2018-05-18
BİDİAB,METFORMIN + GLIBENCLAMIDE,"(400 + 2,5) mq",Kapsul,Blister,20,"SC ARENA QRUP SA, Rumıniya",3.92,4.7,2016-11-29
BİDOP,BISOPROLOL,"2,5 mq",Tablet,Blister,14,"GEDEON RİXTER PLC, Macarıstan",2.24,2.69,2016-11-29
BİDOP,BISOPROLOL,"2,5 mq",Tablet,Blister,28,"GEDEON RİXTER PLC, Macarıstan",3.6,4.32,2016-11-29
BİDOP,BISOPROLOL,"2,5 mq",Tablet,Blister,56,"GEDEON RİXTER PLC, Macarıstan",7.05,8.46,2016-11-29
BİDOP,BISOPROLOL,5 mq,Tablet,Blister,14,"GEDEON RİXTER PLC, Macarıstan",1.94,2.33,2016-11-29
BİDOP,BISOPROLOL,5 mq,Tablet,Blister,28,"GEDEON RİXTER PLC, Macarıstan",2.48,2.98,2016-11-29
BİDOP,BISOPROLOL,5 mq,Tablet,Blister,56,"GEDEON RİXTER PLC, Macarıstan",4.67,5.6,2016-11-29
BİDOP,BISOPROLOL,10 mq,Tablet,Blister,14,"GEDEON RİXTER PLC, Macarıstan",2.91,3.49,2016-11-29
BİDOP,BISOPROLOL,10 mq,Tablet,Blister,28,"GEDEON RİXTER PLC, Macarıstan",4.73,5.68,2016-11-29
BİDOP,BISOPROLOL,10 mq,Tablet,Blister,56,"GEDEON RİXTER PLC, Macarıstan",9.03,10.84,2016-11-29
BİFEKT,AMLODIPINE + LISINOPRIL,(5 + 10) mq,Tablet,Blister,30,"MAKLEODS FARMASYUTİKALS LTD, Hindistan",8.95,10.74,2016-11-29
BİFİDUMBAKTERİN,BIFIDOBACTERIUM BIFIDUM,5 doza,Məhlul hazırlamaq üçün toz,Flakon,10,"MİKROGEN EİB FDUM, Rusiya",2.1,2.52,2016-11-29
BİFİDUMBAKTERİN,BIFIDOBACTERIUM BIFIDUM,5 doza,Məhlul hazırlamaq üçün toz,Flakon,10,"EKOPOLİS QSC, Rusiya",2.1,2.52,2016-11-29
BİFİFORM,BIFIDOBACTERIUM LONGUM + ENTEROCOCCUS FAECIUM,(107 + 107) CFU,Kapsul,Tub,30,"FAYZER İTALİYA SRL, İtaliya",12.06,14.47,2018-05-18
BİFLEKS,BENZYDAMINE HCL,"1,5 mq/ml",Sprey,Flakon 30 ml,1,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",3,3.6,2016-11-29
BİFLEKS PLYUS,BENZYDAMINE HCL + CHLORHEXIDINE GLUCONATE,"(1,5 + 1,2) mq/ml",Sprey,Flakon 30 ml,1,"ABDİ İBRAHİM İLAÇ SAN VE TİC AŞ, Türkiyə",3.79,4.55,2016-11-29
BİFLUZİL,FLUCONAZOLE,50 mq,Kapsul,Blister,7,"VEST FARMA SA / İBEFAR SA, Portuqaliya",6.07,7.28,2016-11-29
BİFLUZİL,FLUCONAZOLE,150 mq,Kapsul,Blister,1,"VEST FARMA SA / İBEFAR SA, Portuqaliya",4.39,5.27,2016-11-29
BİFLUZİL,FLUCONAZOLE,150 mq,Kapsul,Blister,2,"VEST FARMA SA / İBEFAR SA, Portuqaliya",6.75,8.1,2016-11-29
BİFOSİN,BIFONAZOLE,10 mq/q,Krem,Tub 30 q,1,"SİNTEZ DƏRMAN VƏ TİBB VASİTƏLƏRİNİN KURQAN ASC, Rusiya",8.62,10.34,2016-11-29
BİFREN DS,PHENIBUT,250 mq,Kapsul,Blister,20,"PHARMA START MMC, Ukrayna",9.64,11.57,2019-01-12
BİKALUTAMİD QRİNDEKS,BICALUTAMIDE,50 mq,Tablet,Blister,30,"KOÇAK FARMA İLAÇ VE KİMYA SAN AŞ, Türkiyə",31.98,38.38,2016-11-29
BİKLOR,CEFACLOR,25 mq/ml,Suspenziya hazırlamaq üçün qranul,Flakon 60 ml,1,"MEDOXEMİ LTD, Kipr",4.71,5.65,2016-11-29
BİKLOR,CEFACLOR,25 mq/ml,Suspenziya hazırlamaq üçün qranul,Flakon 100 ml,1,"MEDOXEMİ LTD, Kipr",6.81,8.17,2016-11-29
BİKLOR,CEFACLOR,50 mq/ml,Suspenziya hazırlamaq üçün qranul,Flakon 60 ml,1,"MEDOXEMİ LTD, Kipr",7.27,8.72,2016-11-29
BİKLOR,CEFACLOR,50 mq/ml,Suspenziya hazırlamaq üçün qranul,Flakon 100 ml,1,"MEDOXEMİ LTD, Kipr",10.79,12.95,2016-11-29
BİKOMPLEKS,NICOTINAMIDE + RIBOFLAVIN + THIAMINE + CALCIUM FOLINATE + CYANOCOBALAMIN,"(1,67 + 1,02 + 0,83 +
0,08 + 0,17) mq/ml",Məhlul,Flakon 6 ml,10,"ABC FARMASYUTİÇİ SPA, İtaliya",18.85,22.62,2016-11-29
BİLOBİL,GINKGO BILOBA FOLIUM EXTRACT,40 mq,Kapsul,Blister,20,"KRKA DD, Sloveniya",3.79,4.55,2016-11-29
BİLOBİL,GINKGO BILOBA FOLIUM EXTRACT,40 mq,Kapsul,Blister,60,"KRKA DD, Sloveniya",11,13.2,2016-11-29
BİLOBİL,GINKGO BILOBA FOLIUM EXTRACT,120 mq,Kapsul,Blister,20,"KRKA DD, Sloveniya",11,13.2,2016-11-29
BİLOBİL,GINKGO BILOBA FOLIUM EXTRACT,120 mq,Kapsul,Blister,60,"KRKA DD, Sloveniya",27.56,33.07,2016-11-29
BİLOBİL FORTE,GINKGO BILOBA EXTRACT,80 mq,Kapsul,Blister,20,"KRKA DD, Sloveniya",7.42,8.9,2016-11-29
BİMAKS,CEFIXIME,400 mq,Tablet,Blister,5,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",10.74,12.89,2016-11-29
BİMAKS,CEFIXIME,20 mq/ml,Suspenziya hazırlamaq üçün toz,Flakon 50 ml,1,"FARMA VİJN İLAÇ SAN VE TİC AŞ, Türkiyə",8.73,10.48,2016-11-29
BİNOKRİT,EPOETIN ALFA,2000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",1,"İDT BİOLOCİKA GMBH, Almaniya",25.97,31.16,2016-11-29
BİNOKRİT,EPOETIN ALFA,2000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",1,"SANDOZ GMBH, Avstriya",25.97,31.16,2016-11-29
BİNOKRİT,EPOETIN ALFA,2000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",6,"İDT BİOLOCİKA GMBH, Almaniya",94.75,111.81,2016-11-29
BİNOKRİT,EPOETIN ALFA,2000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",6,"SANDOZ GMBH, Avstriya",94.75,111.81,2016-11-29
BİNOKRİT,EPOETIN ALFA,2000 IU/ml,İnyeksiya üçün məhlul,Şpris 1 ml,1,"İDT BİOLOCİKA GMBH, Almaniya",50.89,61.07,2016-11-29
BİNOKRİT,EPOETIN ALFA,2000 IU/ml,İnyeksiya üçün məhlul,Şpris 1 ml,1,"SANDOZ GMBH, Avstriya",50.89,61.07,2016-11-29
BİNOKRİT,EPOETIN ALFA,2000 IU/ml,İnyeksiya üçün məhlul,Şpris 1 ml,6,"İDT BİOLOCİKA GMBH, Almaniya",90,106.45,2018-11-17
BİNOKRİT,EPOETIN ALFA,2000 IU/ml,İnyeksiya üçün məhlul,Şpris 1 ml,6,"SANDOZ GMBH, Avstriya",90,106.45,2018-11-17
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,3 ml",1,"İDT BİOLOCİKA GMBH, Almaniya",75.39,89.94,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,3 ml",1,"SANDOZ GMBH, Avstriya",75.39,89.94,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,3 ml",6,"İDT BİOLOCİKA GMBH, Almaniya",272.76,310.13,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,3 ml",6,"SANDOZ GMBH, Avstriya",272.76,310.13,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,4 ml",1,"İDT BİOLOCİKA GMBH, Almaniya",98.99,116.6,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,4 ml",1,"SANDOZ GMBH, Avstriya",98.99,116.6,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,4 ml",6,"İDT BİOLOCİKA GMBH, Almaniya",355.46,401.93,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,4 ml",6,"SANDOZ GMBH, Avstriya",355.46,401.93,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",1,"İDT BİOLOCİKA GMBH, Almaniya",122.54,143.22,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",1,"SANDOZ GMBH, Avstriya",122.54,143.22,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",6,"İDT BİOLOCİKA GMBH, Almaniya",447.68,504.29,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,5 ml",6,"SANDOZ GMBH, Avstriya",447.68,504.29,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,6 ml",1,"İDT BİOLOCİKA GMBH, Almaniya",145.51,168.89,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,6 ml",1,"SANDOZ GMBH, Avstriya",145.51,168.89,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,6 ml",6,"İDT BİOLOCİKA GMBH, Almaniya",561.96,631.15,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,6 ml",6,"SANDOZ GMBH, Avstriya",561.96,631.15,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,7 ml",1,"İDT BİOLOCİKA GMBH, Almaniya",134.58,156.75,2016-11-29
BİNOKRİT,EPOETIN ALFA,10000 IU/ml,İnyeksiya üçün məhlul,"Şpris 0,7 ml",1,"SANDOZ GMBH, Avstriya",134.58,156.75,2016-11-29
